profile,follower
86137,25403339
85187,1451184
86137,38922749
79313,76577375
79313,78066215
86137,134995268
86290,7265285
86903,1055265
85187,2282255
74111,24224431
86290,18290334
74111,24679647
87428,114575
79313,86301051
79313,87075605
87428,440982
79313,88911362
74111,27994259
87428,845271
87515,937778
79313,100199497
87428,1503471
85187,74947059
87428,2015203
85633,244684
74111,30700821
74111,31676665
87428,4341608
86542,634757
86542,738142
85633,550805
79313,136716374
87428,13438942
85633,821742
85633,1262265
85633,1381204
79313,152271620
87689,296686
86542,30700821
87689,367636
87428,62218689
79313,165344324
87689,2911115
74111,55792165
87961,562715
87961,885185
87961,1075176
87961,1772024
87961,2675139
74111,62870354
87961,3128621
87961,10561670
87961,15849693
87961,16767286
87961,23906581
75440,335005165
87961,36194589
87961,52625103
87961,113730009
88231,959832
88231,1044226
88231,1197989
88231,1540896
88231,2544683
88231,2818602
88231,4674463
88231,6423057
88231,9172588
88231,46790686
88231,52186261
88231,181339639
88231,248421079
88346,144879101
88373,387132
88396,89210
88850,142777
79313,228446369
88768,407937
88396,648209
88409,262109
88768,484699
74111,107303922
88768,1836845
74111,111066809
74111,165344324
89066,159438
89318,140441
74111,232213500
79313,258206435
79313,267218400
89087,1579002
89318,465054
89210,98600
89643,308884
89087,2947816
74111,271174690
89643,1488049
89643,2582083
89318,4293618
89210,718793
89873,265655
89318,11738428
90718,320667
89318,24899387
74111,340357908
89873,1019892
89661,12294791
89873,1309909
74111,351108509
90517,1934393
89210,2896735
90718,24736174
89873,5314799
89210,7845563
74111,406893280
90517,55792165
90410,139833
90410,229716
90410,318233
90410,387132
91020,306326
89210,168550540
90410,675494
91020,1282639
90410,3006507
90410,3692081
91776,106133
91776,198261
91020,18320615
90410,49526174
90410,53445711
92131,112094
92131,112341
92032,301041
92620,701729
92620,3329862
92131,162991
92620,21598486
92131,264725
92620,224236940
92192,2297840
92486,699530
92380,131344
93025,103131
92380,138980
92749,1075176
92380,144798
92131,397415
92749,1345562
92749,1621534
92486,76310572
92131,514389
92749,8590442
92380,185582
93025,468932
92998,169290
92998,189699
92998,192339
92380,199821
92749,101618018
92380,224672
92998,428201
92380,234640
92380,234964
92380,235315
93025,1048172
92131,762979
93310,265655
92131,900136
92131,903287
92131,965561
93691,634757
93025,3174981
93310,377671
92998,954176
93310,465054
93025,7918030
93310,531716
93310,537085
93310,562805
92380,306326
92645,22107896
92131,1296445
92998,2764706
92131,1453232
92998,10441650
93310,959832
92998,74947059
94306,9156166
93310,1044226
92131,1836845
94165,142815
92131,2007115
93310,1151018
92131,2168178
94165,172100
94165,202878
93025,74947059
94165,251115
94165,384718
94165,514389
94807,1981280
94807,2340267
92131,2818602
92131,3086900
92131,3605304
92131,6430691
92131,7022384
92131,9026668
93025,195320305
95105,545885
94807,100563048
94807,166557119
92131,18301942
92131,19397413
92380,496314
93310,2792538
94056,214455
94165,1305569
94165,1694900
95893,1018466
95893,8586502
95893,74947059
95893,138693195
95929,153955
95929,709857
95929,726367
94165,2465416
92131,83036463
95929,1390758
92131,169929527
94165,7657663
94165,8858670
94165,11974420
96564,343053
96404,252297
96404,497536
96564,75114147
96404,4545028
96404,6793175
96404,165344324
96404,304200161
97003,206876
97630,49451754
97003,354685
97003,427468
97003,596676
97003,976500
97003,1098387
97003,1511336
97003,1699902
97003,2467244
97003,3871998
97003,5071490
97003,6430691
97003,10833523
97003,83036463
97003,98822208
97695,328041
97695,379590
97695,734444
97695,1497861
97739,630817
97739,60582810
97876,1131829
97876,3499136
97876,3831808
97876,4823129
97739,134974716
97739,139135321
97739,155251604
97876,32911916
97739,169791973
97739,172878646
97887,513052
97887,914208
94165,18301942
94165,79983092
94165,103654678
93310,7310997
94056,821996
92380,651652
97887,2629722
97887,3120010
95105,11104219
97887,3469571
94056,5029417
98196,347539
94056,7906163
98196,481733
95211,138980
95211,140597
94126,136716374
92380,793468
92380,821150
94126,159860370
95211,209112
92380,931020
97887,45444843
98600,352778
95211,441173
92380,983330
99277,114644
98196,23337048
98196,51173438
98196,52071170
95211,590053
93310,181339639
99277,368276
93310,215286629
93310,217991700
99277,426168
95211,1055680
98600,2813665
95211,4197644
98600,58407294
99420,484957
95211,32111180
100084,179654
100084,260455
100084,408238
99420,74947059
100084,3162520
100084,74947059
100134,558815
100134,877808
100134,1714390
100134,4145193
100134,6092674
100966,216015
100966,344508
100966,1495124
100828,204098
100966,16568637
100966,80611493
100966,85757747
100966,93277427
101265,144128
101265,157337
101265,171495
101265,187803
100881,100966
100881,216015
101318,484699
100881,653771
92380,1265553
100828,1710506
101265,541449
101265,714170
92380,1400087
101265,1511336
101265,5854229
101265,35056408
101265,217349329
92380,1893014
92380,2048563
92380,2663926
92380,2813665
92380,2899535
92380,3128081
92380,3177632
102432,2303842
102432,3101304
102421,139767
101558,537085
102201,1503475
102348,447692
101558,4132741
102348,1646807
102201,74947059
102123,3060077
101558,8670335
92380,3492691
102348,6708354
102421,199821
101899,150876605
103409,106083
103131,4261455
103409,130542
103689,288687
103199,161835
103131,15741886
103199,174156
103409,750921
103131,74947059
102421,1381054
102421,1467332
103199,269356
102421,1541669
103409,3427487
102421,1635020
103199,496314
102421,2324361
104677,163677
104677,181553
102594,1833939
92380,6238126
102594,4796730
92380,6708527
102421,5908933
103825,4007255
104677,5836709
104677,20401468
102421,9224103
103199,11550581
104204,34670725
102421,11252938
103199,35102045
92380,8685718
103199,149664212
102421,20189602
102421,22842834
92380,10516652
102421,26243819
92380,11014820
92380,11104219
102421,28880788
92380,12622010
92380,15830918
92380,16468088
92380,16730691
105767,288885
105767,366399
105767,775706
105051,171459
105767,2118070
105767,2479355
105815,1266385
105815,2287465
105815,5449916
105866,416954
105051,2021368
105624,7132626
105815,324648409
92380,23668346
105866,1775967
106036,5201760
92380,26894815
106036,35102300
106036,58284919
105624,114714379
105624,219904608
105051,135651165
105051,141835499
92380,31676665
105051,175494919
106083,130542
106862,6567068
106133,139664
106133,212334
92380,53337912
106133,4052768
92380,62870354
106133,5067230
106133,6001627
107956,275348
106133,53406855
107956,550805
92380,73908804
107956,706209
92380,80229969
107956,25451743
102421,38597431
102421,60986368
108087,4111106
102421,79145551
102421,80013640
102421,81613095
102421,90941356
102421,111861531
106984,3024874
108175,41611408
102421,138019980
102421,143803176
92380,93498695
92380,96445347
102421,162398059
102421,165344324
102421,167566586
92380,107303922
102421,170106596
92380,126199132
92380,135019304
92380,160869760
92380,168170070
108724,308118
108415,130180
102421,206789394
102421,216064787
92380,185140867
102421,227316356
92380,202504049
102421,234090126
102421,237518966
92380,212610927
92380,237189619
92380,246373739
109544,941139
109544,1567633
109544,1688940
111644,531716
109544,15835662
109633,263104
108415,199821
108415,216575
110460,448656
109633,11235587
111644,1450493
110616,497546
109633,81603387
108415,498840
110460,5309202
111553,196523
102421,244649216
110616,2739796
111390,577096
110460,12830092
110460,17891306
108415,1083868
111390,1745024
110460,31978756
111644,32865690
108724,51336993
108724,51371283
109908,734519
111390,7879738
111390,9064932
111390,26864924
111390,83070830
108415,5552679
111390,87854965
109908,38635440
111390,116961792
112341,290188
112094,244600
112094,540489
92380,307203734
92380,318797841
112094,757755
111680,114644
112094,1408939
112721,1562149
112094,2467244
112094,2855994
112094,3296509
112341,1109042
112094,6948427
108415,11252938
112094,7908736
112094,8317201
111788,1573013
112831,169707
112094,20421143
112094,22754011
112094,28881416
112094,51371283
112094,53445711
112094,74947059
112094,78132875
112575,289370
112094,122084594
112575,391377
108415,22842834
108415,27772427
111788,28845326
112575,590291
112831,883404
111553,99069286
112831,1231072
111788,157475263
112575,1261658
108415,80013640
113194,427588
112575,5584782
108415,136667343
113194,2896735
112575,36404765
112575,61214916
113435,130443
102421,288438620
113435,440982
102421,290941013
114575,139767
114575,209338
102421,309827316
114575,443505
114575,5848965
115047,115219
114374,140441
114374,172440
114374,782692
108415,252471713
114374,878593
114994,388334
114994,397415
114374,995019
115897,137096
115897,173249
115110,172162
115219,387132
114994,965561
114644,159438
114374,1242835
114644,189576
115219,7501304
114644,198261
115110,265655
114994,2818602
114994,3084727
114589,248938
115110,400754
114994,5082542
114589,495279
114589,509149
114644,336728
114994,9026668
114994,17957271
114994,19397413
114994,47429324
116734,384150
116734,505763
116734,4496423
116734,4935011
102421,329526423
115110,455282
115110,480602
114374,3233814
115897,17012770
115897,21384174
115110,1147507
115110,1151018
115110,1305762
115110,1594317
114374,4507929
116734,74947059
116125,306326
115110,2702426
115110,3296509
115110,4926732
114589,3725619
116125,451612
114374,8030510
114374,9224103
117038,1510976
114589,4446954
114374,9745399
117038,1952658
117038,2141769
115110,21265837
114374,11252938
115110,27025289
115110,32111180
115110,33257937
115110,33413341
102421,350541456
114374,15413270
108415,406893280
114374,85347959
117038,4755949
117038,5333769
117038,5633889
117038,8471298
117038,10202547
117038,10966805
117038,17012148
117038,18278815
117038,18558042
117038,25892607
117038,35056408
116125,2949047
117038,46790686
117038,47103979
117038,47455188
117038,65022911
114644,10956298
117038,70945505
117038,172840809
116125,8609343
116125,55031893
114589,15770296
117376,1572640
117748,1747799
118470,194339
118470,408238
118470,487078
117909,150331
118478,129658
118470,971893
117909,330249
118470,2551026
118470,2838286
118470,3733828
114374,190338877
118478,262109
118470,5975025
118470,7306867
118470,10561670
118470,10728087
117909,12557733
118470,25054810
118113,1335161
118470,33411575
118470,38740909
118470,41844332
118113,2297840
118470,75289793
118478,94782941
118470,208241731
119184,155786
119416,1209560
119184,171876
119417,873796
117964,196963165
119184,592755
119416,3722864
119416,11205695
119416,71557838
119416,108666016
120336,307169
122896,176585
122896,370019
120336,20495098
123621,314263
124276,161019
122896,1772024
122896,2686228
122896,3537898
114589,48349570
123621,2873508
122896,6527166
123621,17747055
122896,10281465
122839,325300
122839,343053
122896,11345689
122896,14216146
123621,228119163
122896,23860926
122896,27043967
122896,32750119
122896,51371283
122896,52186261
122896,75289793
122291,52493665
122839,1055265
122896,101394412
122839,1859948
122839,18320615
122839,37058229
120336,143803176
123834,13569529
120368,515798
120336,258135574
102421,420100076
120368,1562149
124276,4728518
123834,105773326
114589,53753170
124276,15088030
120368,4799404
124276,19100925
102421,429210340
124276,26208170
120368,13745504
120368,150662397
124425,937778
124425,9865041
124817,139767
114589,76463834
124817,349548
124817,646795
124817,31131175
125095,224677
125095,627746
125095,1432262
125055,288687
125095,3025328
125095,7845563
126845,198261
126845,208145
126845,387132
125055,41611408
126845,723082
125055,147469597
125055,152455892
125055,166217464
126845,2318114
126845,2692792
126876,5584782
128308,138980
128308,200632
128308,312583
128308,417218
128308,421700
128308,531716
128308,728801
128308,1257690
129658,269757
128308,1408696
128308,1741578
129658,656583
129748,374187
129658,804983
128954,196790
126510,1399781
129658,910474
128308,2586437
128954,487078
129036,135770
129036,179607
129748,7879738
129036,206876
129036,226721
129658,3128081
126510,12359810
129036,367151
114589,178873414
129036,519480
128308,30590249
126510,141841589
130180,161019
130180,1102205
130180,1320209
128308,84884974
130180,2015576
130443,1012270
130180,2407752
130443,1524405
130180,4906606
130180,6193371
130443,7231322
130443,7898950
130443,46131150
130180,14148471
130180,14305281
130443,61953659
126510,420218340
130180,41860563
130180,168651441
114589,289204289
129036,1603958
130180,210100941
130180,212781026
129036,1777893
130542,1741272
129036,1859948
129036,1875832
129036,2005193
129036,2316597
129036,2896735
129036,3057925
129036,3616027
129036,3785584
129036,4318064
129036,4828178
130558,417218
129036,5391952
130558,655006
131588,148500
131344,536956
131344,634757
129036,5905802
131588,413959
129036,6062922
131588,1309909
132731,1896730
131344,6199462
130558,5096819
132731,172878646
130558,20421143
131588,168480018
132795,230930
132795,2742738
133365,187803
133365,714170
133365,80501586
129036,7319793
129036,7981475
129036,9825566
129036,9920228
129036,13632614
133841,21517965
133841,88531635
134058,706209
134058,21792799
134058,231728527
134026,877542
135677,182195
135677,3776908
134026,57459074
135770,139767
135961,1036425
135961,1934393
135770,367151
135961,4318064
135961,10168019
136459,151103
135961,48592866
135770,742866
135961,179569584
135770,857072
129036,48349570
129036,53337912
135770,5029561
135770,5496259
129036,61511241
137085,1860698
135770,13632614
137085,12908896
129036,90037502
129036,91647172
138490,214183
138490,328177
138490,396178
138490,1710308
138490,2516196
138490,74947059
135770,21800352
135770,22842834
135770,31869008
135770,36054711
135770,48349570
135770,107032827
135770,107303922
135770,178808865
129036,97905616
138980,139661
138980,196790
138980,199821
138980,705167
138980,746605
129036,137244093
129036,142456180
138980,2399599
138980,2914407
129036,165514584
138980,6601527
138980,7359280
138980,7501304
135770,199518275
138980,11104219
138980,11595090
135770,205947673
138980,12322272
135770,217532670
139230,237714
135770,232213500
139230,393849
139230,462646
139230,821861
139298,190307
139298,2851982
137096,200383
139230,9525666
137096,282084
137231,235893843
137096,652042
137096,1586799
129036,211565386
129036,214066036
138980,21194249
138980,30106130
138980,46807975
138980,81737473
138980,122737322
138980,125846831
138980,132794564
129036,281414939
129036,288456721
138980,165344324
138980,170362350
137096,125416787
138980,175494919
139664,5067230
139664,6001627
139767,213320
139833,161348
139664,26293317
139664,47184430
139664,53406855
139664,77060797
139664,175834176
139664,292661737
139661,27186291
139230,38837344
140543,170035
139833,318233
139767,356046
139767,368276
140441,169707
140441,265655
140441,325605
140441,337084
140441,465054
140441,501579
140441,674186
139767,495279
138980,209698313
140441,836572
139833,3006507
139860,3859900
140441,1242835
139767,574646
140543,74947059
140441,11738428
138980,232213500
140441,18687683
140441,37151069
140441,106546671
139767,804029
139767,844855
140597,53753391
139767,1274013
139767,1465548
139767,1541669
139767,1603958
139767,2896735
140903,414848
140903,778772
140903,844157
141001,145833
141001,1635020
141001,2856350
141001,83682436
141824,4878946
141824,32727031
141279,1994469
141279,2365520
141279,13748871
141279,214066036
141856,430721
139230,307203734
141856,8458688
141856,17758602
141856,18314014
139230,322178260
142114,410733
142114,21004201
139767,7265058
139767,7979310
142777,5121180
139767,9224103
139767,11971031
139767,13675440
139767,15126177
142815,172100
139767,20350119
142815,202614
142815,230970
142815,484180
142815,537085
142815,692518
142815,713290
142815,718304
142815,991268
142815,1086796
142815,1305569
142815,1369444
142815,1429368
142815,1612227
